MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20050222,IA,83.97,16.03,0.00,0.00,0.00,0.00,2005-02-22,2005-02-28,1
20050215,IA,83.97,16.03,0.00,0.00,0.00,0.00,2005-02-15,2005-02-21,1
20050208,IA,65.65,34.35,3.70,0.00,0.00,0.00,2005-02-08,2005-02-14,1
20050201,IA,70.57,29.43,0.77,0.00,0.00,0.00,2005-02-01,2005-02-07,1
20050125,IA,70.57,29.43,0.77,0.00,0.00,0.00,2005-01-25,2005-01-31,1
20050118,IA,70.21,29.79,0.77,0.00,0.00,0.00,2005-01-18,2005-01-24,1
20050111,IA,72.06,27.94,0.00,0.00,0.00,0.00,2005-01-11,2005-01-17,1
20050104,IA,62.80,37.20,0.00,0.00,0.00,0.00,2005-01-04,2005-01-10,1
20041228,IA,62.80,37.20,0.00,0.00,0.00,0.00,2004-12-28,2005-01-03,1
20041221,IA,64.01,35.99,0.00,0.00,0.00,0.00,2004-12-21,2004-12-27,1
20041214,IA,84.53,15.47,0.00,0.00,0.00,0.00,2004-12-14,2004-12-20,1
20041207,IA,88.40,11.60,0.00,0.00,0.00,0.00,2004-12-07,2004-12-13,1
20041130,IA,86.77,13.23,0.00,0.00,0.00,0.00,2004-11-30,2004-12-06,1
20041123,IA,84.69,15.31,0.00,0.00,0.00,0.00,2004-11-23,2004-11-29,1
20041116,IA,68.12,31.88,0.00,0.00,0.00,0.00,2004-11-16,2004-11-22,1
20041109,IA,58.44,41.56,0.00,0.00,0.00,0.00,2004-11-09,2004-11-15,1
20041102,IA,60.24,39.76,0.00,0.00,0.00,0.00,2004-11-02,2004-11-08,1
20041026,IA,55.40,44.60,0.00,0.00,0.00,0.00,2004-10-26,2004-11-01,1
20041019,IA,73.43,26.57,0.00,0.00,0.00,0.00,2004-10-19,2004-10-25,1
20041012,IA,82.12,17.88,0.00,0.00,0.00,0.00,2004-10-12,2004-10-18,1
20041005,IA,80.88,19.12,0.00,0.00,0.00,0.00,2004-10-05,2004-10-11,1
20040928,IA,90.58,9.42,0.00,0.00,0.00,0.00,2004-09-28,2004-10-04,1
20040921,IA,99.14,0.86,0.00,0.00,0.00,0.00,2004-09-21,2004-09-27,1
20040914,IA,98.98,1.02,0.00,0.00,0.00,0.00,2004-09-14,2004-09-20,1
20040907,IA,99.28,0.72,0.00,0.00,0.00,0.00,2004-09-07,2004-09-13,1
20040831,IA,99.37,0.63,0.00,0.00,0.00,0.00,2004-08-31,2004-09-06,1
20040824,IA,99.50,0.50,0.00,0.00,0.00,0.00,2004-08-24,2004-08-30,1
20040817,IA,97.31,2.69,0.00,0.00,0.00,0.00,2004-08-17,2004-08-23,1
20040810,IA,97.29,2.71,0.00,0.00,0.00,0.00,2004-08-10,2004-08-16,1
20040803,IA,95.96,4.04,0.00,0.00,0.00,0.00,2004-08-03,2004-08-09,1
20040727,IA,100.00,0.00,0.00,0.00,0.00,0.00,2004-07-27,2004-08-02,1
20040720,IA,99.99,0.01,0.00,0.00,0.00,0.00,2004-07-20,2004-07-26,1
20040713,IA,100.00,0.00,0.00,0.00,0.00,0.00,2004-07-13,2004-07-19,1
20040706,IA,100.00,0.00,0.00,0.00,0.00,0.00,2004-07-06,2004-07-12,1
20040629,IA,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-29,2004-07-05,1
20040622,IA,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-22,2004-06-28,1
20040615,IA,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-15,2004-06-21,1
20040608,IA,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-08,2004-06-14,1
20040601,IA,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-01,2004-06-07,1
20040525,IA,99.58,0.42,0.00,0.00,0.00,0.00,2004-05-25,2004-05-31,1
20040518,IA,84.99,15.01,0.16,0.00,0.00,0.00,2004-05-18,2004-05-24,1
20040511,IA,71.30,28.70,0.16,0.00,0.00,0.00,2004-05-11,2004-05-17,1
20040504,IA,58.43,41.57,0.09,0.00,0.00,0.00,2004-05-04,2004-05-10,1
20040427,IA,91.48,8.52,0.14,0.00,0.00,0.00,2004-04-27,2004-05-03,1
20040420,IA,91.48,8.52,0.14,0.00,0.00,0.00,2004-04-20,2004-04-26,1
20040413,IA,89.49,10.51,0.15,0.00,0.00,0.00,2004-04-13,2004-04-19,1
20040406,IA,89.49,10.51,0.15,0.00,0.00,0.00,2004-04-06,2004-04-12,1
20040330,IA,89.43,10.57,0.14,0.00,0.00,0.00,2004-03-30,2004-04-05,1
20040323,IA,79.58,20.42,7.20,0.19,0.00,0.00,2004-03-23,2004-03-29,1
20040316,IA,79.58,20.42,7.20,0.19,0.00,0.00,2004-03-16,2004-03-22,1
20040309,IA,71.31,28.69,7.20,0.19,0.00,0.00,2004-03-09,2004-03-15,1
20040302,IA,34.90,65.10,15.24,5.53,0.00,0.00,2004-03-02,2004-03-08,1
20040224,IA,34.92,65.08,14.45,5.53,0.00,0.00,2004-02-24,2004-03-01,1
20040217,IA,23.72,76.28,14.45,5.53,0.00,0.00,2004-02-17,2004-02-23,1
20040210,IA,23.72,76.28,14.45,5.53,0.00,0.00,2004-02-10,2004-02-16,1
20040203,IA,23.72,76.28,14.45,5.53,0.00,0.00,2004-02-03,2004-02-09,1
20040127,IA,23.72,76.28,30.27,16.44,8.08,0.00,2004-01-27,2004-02-02,1
20040120,IA,27.52,72.48,39.01,21.87,8.08,0.00,2004-01-20,2004-01-26,1
20040113,IA,27.87,72.13,46.17,21.87,8.08,0.00,2004-01-13,2004-01-19,1
20040106,IA,23.53,76.47,47.31,21.87,8.08,0.00,2004-01-06,2004-01-12,1
20031230,IA,21.23,78.77,48.46,26.40,10.55,0.00,2003-12-30,2004-01-05,1
20031223,IA,18.37,81.63,49.34,23.58,9.73,0.00,2003-12-23,2003-12-29,1
20031216,IA,24.28,75.72,51.15,25.79,10.00,0.00,2003-12-16,2003-12-22,1
20031209,IA,9.00,91.00,60.51,27.68,10.11,0.00,2003-12-09,2003-12-15,1
20031202,IA,6.69,93.31,75.59,36.69,11.09,0.00,2003-12-02,2003-12-08,1
20031125,IA,6.24,93.76,73.42,36.94,12.24,0.00,2003-11-25,2003-12-01,1
20031118,IA,6.35,93.65,76.70,36.47,12.05,0.00,2003-11-18,2003-11-24,1
20031111,IA,6.94,93.06,77.94,38.44,12.06,0.00,2003-11-11,2003-11-17,1
20031104,IA,4.92,95.08,82.22,37.99,11.82,0.00,2003-11-04,2003-11-10,1
20031028,IA,4.59,95.41,89.65,71.95,23.64,0.00,2003-10-28,2003-11-03,1
20031021,IA,4.52,95.48,90.01,72.01,15.94,0.00,2003-10-21,2003-10-27,1
20031014,IA,4.68,95.32,90.26,65.75,9.22,0.00,2003-10-14,2003-10-20,1
20031007,IA,4.05,95.95,90.50,70.35,11.66,0.00,2003-10-07,2003-10-13,1
20030930,IA,4.26,95.74,90.81,69.77,11.44,0.00,2003-09-30,2003-10-06,1
20030923,IA,4.55,95.45,90.62,69.92,10.62,0.00,2003-09-23,2003-09-29,1
20030916,IA,4.50,95.50,91.37,70.27,11.18,0.00,2003-09-16,2003-09-22,1
20030909,IA,0.00,100.00,99.86,83.30,18.91,0.00,2003-09-09,2003-09-15,1
20030902,IA,0.00,100.00,98.45,42.59,8.24,0.00,2003-09-02,2003-09-08,1
20030826,IA,0.00,100.00,97.72,21.37,7.67,0.00,2003-08-26,2003-09-01,1
20030819,IA,0.00,100.00,28.79,7.33,2.46,0.00,2003-08-19,2003-08-25,1
20030812,IA,14.79,85.21,12.83,3.96,0.00,0.00,2003-08-12,2003-08-18,1
20030805,IA,61.47,38.53,9.35,0.00,0.00,0.00,2003-08-05,2003-08-11,1
20030729,IA,89.95,10.05,6.06,0.00,0.00,0.00,2003-07-29,2003-08-04,1
20030722,IA,89.04,10.96,3.73,0.00,0.00,0.00,2003-07-22,2003-07-28,1
20030715,IA,94.31,5.69,0.00,0.00,0.00,0.00,2003-07-15,2003-07-21,1
20030708,IA,96.08,3.92,0.00,0.00,0.00,0.00,2003-07-08,2003-07-14,1
20030701,IA,84.63,15.37,0.00,0.00,0.00,0.00,2003-07-01,2003-07-07,1
20030624,IA,27.92,72.08,31.82,0.00,0.00,0.00,2003-06-24,2003-06-30,1
20030617,IA,54.57,45.43,2.43,0.00,0.00,0.00,2003-06-17,2003-06-23,1
20030610,IA,79.65,20.35,0.61,0.00,0.00,0.00,2003-06-10,2003-06-16,1
20030603,IA,67.29,32.71,4.58,0.00,0.00,0.00,2003-06-03,2003-06-09,1
20030527,IA,76.82,23.18,4.91,0.00,0.00,0.00,2003-05-27,2003-06-02,1
20030520,IA,77.48,22.52,4.47,0.00,0.00,0.00,2003-05-20,2003-05-26,1
20030513,IA,79.35,20.65,0.73,0.00,0.00,0.00,2003-05-13,2003-05-19,1
20030506,IA,46.74,53.26,29.37,0.61,0.00,0.00,2003-05-06,2003-05-12,1
20030429,IA,3.23,96.77,74.73,43.07,0.01,0.00,2003-04-29,2003-05-05,1
20030422,IA,3.70,96.30,70.58,26.57,0.00,0.00,2003-04-22,2003-04-28,1
20030415,IA,1.03,98.97,73.55,25.07,3.97,0.00,2003-04-15,2003-04-21,1
20030408,IA,1.44,98.56,63.18,23.58,3.75,0.00,2003-04-08,2003-04-14,1
20030401,IA,1.52,98.48,74.83,18.69,4.04,0.00,2003-04-01,2003-04-07,1
20030325,IA,0.00,100.00,99.30,25.92,2.50,0.00,2003-03-25,2003-03-31,1
20030318,IA,0.00,100.00,99.22,26.57,2.37,0.00,2003-03-18,2003-03-24,1
20030311,IA,0.00,100.00,70.30,26.65,2.15,0.00,2003-03-11,2003-03-17,1
20030304,IA,0.00,100.00,68.89,25.64,2.30,0.00,2003-03-04,2003-03-10,1
20030225,IA,0.00,100.00,67.86,22.96,2.89,0.00,2003-02-25,2003-03-03,1
20030218,IA,0.00,100.00,68.04,19.41,3.28,0.00,2003-02-18,2003-02-24,1
20030211,IA,0.00,100.00,77.65,19.37,2.72,0.00,2003-02-11,2003-02-17,1
20030204,IA,0.00,100.00,77.87,20.51,3.29,0.00,2003-02-04,2003-02-10,1
20030128,IA,0.00,100.00,79.05,19.97,3.12,0.00,2003-01-28,2003-02-03,1
20030121,IA,0.00,100.00,76.12,20.55,2.27,0.00,2003-01-21,2003-01-27,1
20030114,IA,1.84,98.16,76.50,12.32,2.57,0.00,2003-01-14,2003-01-20,1
20030107,IA,5.35,94.65,44.28,12.08,0.29,0.00,2003-01-07,2003-01-13,1
20021231,IA,39.64,60.36,33.16,0.80,0.00,0.00,2002-12-31,2003-01-06,1
20021224,IA,58.52,41.48,13.46,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021217,IA,58.30,41.70,11.56,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021210,IA,60.32,39.68,6.24,0.00,0.00,0.00,2002-12-10,2002-12-16,1
20021203,IA,64.74,35.26,5.42,0.00,0.00,0.00,2002-12-03,2002-12-09,1
20021126,IA,69.03,30.97,0.04,0.00,0.00,0.00,2002-11-26,2002-12-02,1
20021119,IA,68.25,31.75,0.00,0.00,0.00,0.00,2002-11-19,2002-11-25,1
20021112,IA,96.39,3.61,0.00,0.00,0.00,0.00,2002-11-12,2002-11-18,1
20021105,IA,96.46,3.54,0.00,0.00,0.00,0.00,2002-11-05,2002-11-11,1
20021029,IA,92.22,7.78,0.03,0.00,0.00,0.00,2002-10-29,2002-11-04,1
20021022,IA,94.55,5.45,0.00,0.00,0.00,0.00,2002-10-22,2002-10-28,1
20021015,IA,93.71,6.29,0.00,0.00,0.00,0.00,2002-10-15,2002-10-21,1
20021008,IA,93.83,6.17,0.00,0.00,0.00,0.00,2002-10-08,2002-10-14,1
20021001,IA,80.89,19.11,3.94,0.00,0.00,0.00,2002-10-01,2002-10-07,1
20020924,IA,94.63,5.37,0.34,0.00,0.00,0.00,2002-09-24,2002-09-30,1
20020917,IA,92.70,7.30,0.85,0.00,0.00,0.00,2002-09-17,2002-09-23,1
20020910,IA,93.92,6.08,1.52,0.00,0.00,0.00,2002-09-10,2002-09-16,1
20020903,IA,94.78,5.22,0.00,0.00,0.00,0.00,2002-09-03,2002-09-09,1
20020827,IA,95.54,4.46,0.00,0.00,0.00,0.00,2002-08-27,2002-09-02,1
20020820,IA,86.47,13.53,3.76,0.00,0.00,0.00,2002-08-20,2002-08-26,1
20020813,IA,77.73,22.27,9.51,3.35,0.00,0.00,2002-08-13,2002-08-19,1
20020806,IA,68.26,31.74,21.38,8.69,0.00,0.00,2002-08-06,2002-08-12,1
20020730,IA,42.28,57.72,17.87,3.99,0.00,0.00,2002-07-30,2002-08-05,1
20020723,IA,35.52,64.48,32.79,6.31,0.00,0.00,2002-07-23,2002-07-29,1
20020716,IA,37.56,62.44,10.65,0.00,0.00,0.00,2002-07-16,2002-07-22,1
20020709,IA,39.56,60.44,18.49,0.00,0.00,0.00,2002-07-09,2002-07-15,1
20020702,IA,33.41,66.59,0.48,0.00,0.00,0.00,2002-07-02,2002-07-08,1
20020625,IA,93.74,6.26,0.00,0.00,0.00,0.00,2002-06-25,2002-07-01,1
20020618,IA,100.00,0.00,0.00,0.00,0.00,0.00,2002-06-18,2002-06-24,1
20020611,IA,100.00,0.00,0.00,0.00,0.00,0.00,2002-06-11,2002-06-17,1
20020604,IA,100.00,0.00,0.00,0.00,0.00,0.00,2002-06-04,2002-06-10,1
20020528,IA,100.00,0.00,0.00,0.00,0.00,0.00,2002-05-28,2002-06-03,1
20020521,IA,100.00,0.00,0.00,0.00,0.00,0.00,2002-05-21,2002-05-27,1
20020514,IA,90.00,10.00,0.00,0.00,0.00,0.00,2002-05-14,2002-05-20,1
20020507,IA,61.94,38.06,5.49,0.00,0.00,0.00,2002-05-07,2002-05-13,1
20020430,IA,51.29,48.71,9.92,0.00,0.00,0.00,2002-04-30,2002-05-06,1
20020423,IA,41.19,58.81,31.37,0.00,0.00,0.00,2002-04-23,2002-04-29,1
20020416,IA,39.30,60.70,32.83,0.00,0.00,0.00,2002-04-16,2002-04-22,1
20020409,IA,27.15,72.85,40.41,0.00,0.00,0.00,2002-04-09,2002-04-15,1
20020402,IA,27.31,72.69,0.00,0.00,0.00,0.00,2002-04-02,2002-04-08,1
20020326,IA,46.37,53.63,0.00,0.00,0.00,0.00,2002-03-26,2002-04-01,1
20020319,IA,49.43,50.57,0.00,0.00,0.00,0.00,2002-03-19,2002-03-25,1
20020312,IA,55.95,44.05,0.00,0.00,0.00,0.00,2002-03-12,2002-03-18,1
20020305,IA,59.62,40.38,0.00,0.00,0.00,0.00,2002-03-05,2002-03-11,1
20020226,IA,57.93,42.07,0.00,0.00,0.00,0.00,2002-02-26,2002-03-04,1
20020219,IA,70.03,29.97,0.00,0.00,0.00,0.00,2002-02-19,2002-02-25,1
20020212,IA,69.66,30.34,0.00,0.00,0.00,0.00,2002-02-12,2002-02-18,1
20020205,IA,60.30,39.70,0.00,0.00,0.00,0.00,2002-02-05,2002-02-11,1
20020129,IA,41.27,58.73,0.00,0.00,0.00,0.00,2002-01-29,2002-02-04,1
20020122,IA,61.42,38.58,0.00,0.00,0.00,0.00,2002-01-22,2002-01-28,1
20020115,IA,61.58,38.42,0.00,0.00,0.00,0.00,2002-01-15,2002-01-21,1
20020108,IA,67.43,32.57,0.00,0.00,0.00,0.00,2002-01-08,2002-01-14,1
20020101,IA,90.98,9.02,0.00,0.00,0.00,0.00,2002-01-01,2002-01-07,1
20011225,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-25,2001-12-31,1
20011218,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-18,2001-12-24,1
20011211,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-11,2001-12-17,1
20011204,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-04,2001-12-10,1
20011127,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-11-27,2001-12-03,1
20011120,IA,56.86,43.14,0.00,0.00,0.00,0.00,2001-11-20,2001-11-26,1
20011113,IA,56.86,43.14,0.00,0.00,0.00,0.00,2001-11-13,2001-11-19,1
20011106,IA,79.40,20.60,0.00,0.00,0.00,0.00,2001-11-06,2001-11-12,1
20011030,IA,88.75,11.25,0.00,0.00,0.00,0.00,2001-10-30,2001-11-05,1
20011023,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-10-23,2001-10-29,1
20011016,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-10-16,2001-10-22,1
20011009,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-10-09,2001-10-15,1
20011002,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-10-02,2001-10-08,1
20010925,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-09-25,2001-10-01,1
20010918,IA,79.90,20.10,0.00,0.00,0.00,0.00,2001-09-18,2001-09-24,1
20010911,IA,80.45,19.55,0.04,0.00,0.00,0.00,2001-09-11,2001-09-17,1
20010904,IA,18.87,81.13,5.00,0.00,0.00,0.00,2001-09-04,2001-09-10,1
20010828,IA,86.11,13.89,0.00,0.00,0.00,0.00,2001-08-28,2001-09-03,1
20010821,IA,79.24,20.76,0.00,0.00,0.00,0.00,2001-08-21,2001-08-27,1
20010814,IA,45.23,54.77,8.69,0.00,0.00,0.00,2001-08-14,2001-08-20,1
20010807,IA,61.33,38.67,0.00,0.00,0.00,0.00,2001-08-07,2001-08-13,1
20010731,IA,48.61,51.39,0.00,0.00,0.00,0.00,2001-07-31,2001-08-06,1
20010724,IA,54.61,45.39,0.00,0.00,0.00,0.00,2001-07-24,2001-07-30,1
20010717,IA,17.82,82.18,0.00,0.00,0.00,0.00,2001-07-17,2001-07-23,1
20010710,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-07-10,2001-07-16,1
20010703,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-07-03,2001-07-09,1
20010626,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-06-26,2001-07-02,1
20010619,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-06-19,2001-06-25,1
20010612,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-06-12,2001-06-18,1
20010605,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-06-05,2001-06-11,1
20010529,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-05-29,2001-06-04,1
20010522,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-05-22,2001-05-28,1
20010515,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-05-15,2001-05-21,1
20010508,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-05-08,2001-05-14,1
20010501,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-05-01,2001-05-07,1
20010424,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-04-24,2001-04-30,1
20010417,IA,100.00,0.00,0.00,0.00,0.00,0.00,2001-04-17,2001-04-23,1
20010410,IA,90.47,9.53,0.00,0.00,0.00,0.00,2001-04-10,2001-04-16,1
20010403,IA,87.31,12.69,0.00,0.00,0.00,0.00,2001-04-03,2001-04-09,1
20010327,IA,87.31,12.69,0.00,0.00,0.00,0.00,2001-03-27,2001-04-02,1
20010320,IA,87.31,12.69,0.00,0.00,0.00,0.00,2001-03-20,2001-03-26,1
20010313,IA,87.31,12.69,0.00,0.00,0.00,0.00,2001-03-13,2001-03-19,1
20010306,IA,87.31,12.69,5.14,0.00,0.00,0.00,2001-03-06,2001-03-12,1
20010227,IA,89.03,10.97,5.14,0.00,0.00,0.00,2001-02-27,2001-03-05,1
20010220,IA,82.53,17.47,7.33,0.00,0.00,0.00,2001-02-20,2001-02-26,1
20010213,IA,82.53,17.47,7.33,0.00,0.00,0.00,2001-02-13,2001-02-19,1
20010206,IA,65.70,34.30,13.31,0.00,0.00,0.00,2001-02-06,2001-02-12,1
20010130,IA,65.34,34.66,13.31,0.00,0.00,0.00,2001-01-30,2001-02-05,1
20010123,IA,39.00,61.00,32.06,5.17,0.00,0.00,2001-01-23,2001-01-29,1
20010116,IA,41.33,58.67,31.23,4.01,0.00,0.00,2001-01-16,2001-01-22,1
20010109,IA,41.33,58.67,31.23,8.30,0.00,0.00,2001-01-09,2001-01-15,1
20010102,IA,40.64,59.36,31.28,8.30,0.00,0.00,2001-01-02,2001-01-08,1
20001226,IA,40.64,59.36,29.63,8.30,0.00,0.00,2000-12-26,2001-01-01,1
20001219,IA,34.74,65.26,33.50,8.42,0.00,0.00,2000-12-19,2000-12-25,1
20001212,IA,33.76,66.24,36.35,8.90,0.00,0.00,2000-12-12,2000-12-18,1
20001205,IA,32.24,67.76,36.35,8.83,0.00,0.00,2000-12-05,2000-12-11,1
20001128,IA,32.28,67.72,31.52,7.25,0.00,0.00,2000-11-28,2000-12-04,1
20001121,IA,42.94,57.06,31.52,7.25,0.00,0.00,2000-11-21,2000-11-27,1
20001114,IA,39.37,60.63,33.69,7.79,0.00,0.00,2000-11-14,2000-11-20,1
20001107,IA,12.98,87.02,41.23,12.97,0.00,0.00,2000-11-07,2000-11-13,1
20001031,IA,0.00,100.00,50.60,19.95,7.92,0.00,2000-10-31,2000-11-06,1
20001024,IA,13.19,86.81,58.63,31.63,11.82,0.00,2000-10-24,2000-10-30,1
20001017,IA,24.61,75.39,53.71,28.26,4.25,0.00,2000-10-17,2000-10-23,1
20001010,IA,35.93,64.07,31.44,12.01,0.00,0.00,2000-10-10,2000-10-16,1
20001003,IA,35.81,64.19,31.44,12.01,0.00,0.00,2000-10-03,2000-10-09,1
20000926,IA,35.85,64.15,31.43,12.01,0.00,0.00,2000-09-26,2000-10-02,1
20000919,IA,27.33,72.67,46.30,15.12,0.00,0.00,2000-09-19,2000-09-25,1
20000912,IA,36.98,63.02,14.95,0.00,0.00,0.00,2000-09-12,2000-09-18,1
20000905,IA,41.13,58.87,13.02,0.00,0.00,0.00,2000-09-05,2000-09-11,1
20000829,IA,74.65,25.35,11.78,0.00,0.00,0.00,2000-08-29,2000-09-04,1
20000822,IA,74.32,25.68,12.21,0.00,0.00,0.00,2000-08-22,2000-08-28,1
20000815,IA,68.92,31.08,13.48,0.00,0.00,0.00,2000-08-15,2000-08-21,1
20000808,IA,70.79,29.21,15.30,0.00,0.00,0.00,2000-08-08,2000-08-14,1
20000801,IA,69.29,30.71,18.17,0.00,0.00,0.00,2000-08-01,2000-08-07,1
20000725,IA,58.34,41.66,27.50,0.00,0.00,0.00,2000-07-25,2000-07-31,1
20000718,IA,59.42,40.58,29.44,0.00,0.00,0.00,2000-07-18,2000-07-24,1
20000711,IA,51.72,48.28,36.01,0.00,0.00,0.00,2000-07-11,2000-07-17,1
20000704,IA,44.07,55.93,35.27,13.34,0.00,0.00,2000-07-04,2000-07-10,1
20000627,IA,30.64,69.36,50.75,23.19,0.00,0.00,2000-06-27,2000-07-03,1
20000620,IA,39.67,60.33,49.17,37.30,7.86,0.00,2000-06-20,2000-06-26,1
20241001,MO,39.30,60.70,23.73,7.95,0.00,0.00,2024-10-01,2024-10-07,1
20240924,MO,29.39,70.61,25.89,6.96,0.00,0.00,2024-09-24,2024-09-30,1
20240917,MO,17.51,82.49,47.00,12.98,0.00,0.00,2024-09-17,2024-09-23,1
20240910,MO,21.49,78.51,36.89,3.98,0.00,0.00,2024-09-10,2024-09-16,1
20240903,MO,44.31,55.69,14.80,0.00,0.00,0.00,2024-09-03,2024-09-09,1
20240827,MO,48.30,51.70,9.90,0.00,0.00,0.00,2024-08-27,2024-09-02,1
20240820,MO,68.67,31.33,2.87,0.00,0.00,0.00,2024-08-20,2024-08-26,1
20240813,MO,55.17,44.83,5.92,0.00,0.00,0.00,2024-08-13,2024-08-19,1
20240806,MO,63.51,36.49,0.00,0.00,0.00,0.00,2024-08-06,2024-08-12,1
20240730,MO,93.38,6.62,0.00,0.00,0.00,0.00,2024-07-30,2024-08-05,1
20240723,MO,98.86,1.14,0.00,0.00,0.00,0.00,2024-07-23,2024-07-29,1
20240716,MO,98.80,1.20,0.00,0.00,0.00,0.00,2024-07-16,2024-07-22,1
20240709,MO,95.42,4.58,0.00,0.00,0.00,0.00,2024-07-09,2024-07-15,1
20240702,MO,79.93,20.07,4.41,0.00,0.00,0.00,2024-07-02,2024-07-08,1
20240625,MO,74.63,25.37,4.98,0.00,0.00,0.00,2024-06-25,2024-07-01,1
20240618,MO,82.17,17.83,4.98,0.00,0.00,0.00,2024-06-18,2024-06-24,1
20240611,MO,88.89,11.11,0.00,0.00,0.00,0.00,2024-06-11,2024-06-17,1
20240604,MO,89.06,10.94,0.01,0.00,0.00,0.00,2024-06-04,2024-06-10,1
20240528,MO,94.20,5.80,0.01,0.00,0.00,0.00,2024-05-28,2024-06-03,1
20240521,MO,88.20,11.80,5.46,0.00,0.00,0.00,2024-05-21,2024-05-27,1
20240514,MO,82.02,17.98,8.16,0.04,0.00,0.00,2024-05-14,2024-05-20,1
20240507,MO,69.49,30.51,12.10,0.05,0.00,0.00,2024-05-07,2024-05-13,1
20240430,MO,56.18,43.82,19.47,0.05,0.00,0.00,2024-04-30,2024-05-06,1
20240423,MO,27.70,72.30,39.48,3.40,0.00,0.00,2024-04-23,2024-04-29,1
20240416,MO,30.37,69.63,33.62,1.59,0.00,0.00,2024-04-16,2024-04-22,1
20240409,MO,32.27,67.73,32.14,6.00,0.00,0.00,2024-04-09,2024-04-15,1
20240402,MO,33.45,66.55,30.37,2.67,0.00,0.00,2024-04-02,2024-04-08,1
20240326,MO,23.68,76.32,29.39,2.67,0.00,0.00,2024-03-26,2024-04-01,1
20240319,MO,10.97,89.03,33.31,3.80,0.00,0.00,2024-03-19,2024-03-25,1
20240312,MO,3.83,96.17,45.59,3.83,0.00,0.00,2024-03-12,2024-03-18,1
20240305,MO,0.51,99.49,45.63,5.53,0.00,0.00,2024-03-05,2024-03-11,1
20240227,MO,14.44,85.56,33.76,0.00,0.00,0.00,2024-02-27,2024-03-04,1
20240220,MO,36.54,63.46,18.90,0.00,0.00,0.00,2024-02-20,2024-02-26,1
20240213,MO,44.84,55.16,15.61,0.00,0.00,0.00,2024-02-13,2024-02-19,1
20240206,MO,41.08,58.92,15.07,0.00,0.00,0.00,2024-02-06,2024-02-12,1
20240130,MO,41.30,58.70,15.07,0.00,0.00,0.00,2024-01-30,2024-02-05,1
20240123,MO,18.22,81.78,54.40,13.77,0.00,0.00,2024-01-23,2024-01-29,1
20240116,MO,16.81,83.19,59.75,16.76,0.42,0.00,2024-01-16,2024-01-22,1
20240109,MO,11.02,88.98,73.20,29.80,0.42,0.00,2024-01-09,2024-01-15,1
20240102,MO,6.73,93.27,71.50,30.45,1.09,0.00,2024-01-02,2024-01-08,1
20231226,MO,6.73,93.27,72.08,30.17,1.09,0.00,2023-12-26,2024-01-01,1
20231219,MO,0.75,99.25,83.78,42.05,1.27,0.00,2023-12-19,2023-12-25,1
20231212,MO,0.14,99.86,74.43,36.38,1.27,0.00,2023-12-12,2023-12-18,1
20231205,MO,8.12,91.88,68.26,24.68,0.97,0.00,2023-12-05,2023-12-11,1
20231128,MO,13.70,86.30,66.47,24.32,0.91,0.00,2023-11-28,2023-12-04,1
20231121,MO,17.23,82.77,58.94,22.50,0.91,0.00,2023-11-21,2023-11-27,1
20231114,MO,17.23,82.77,54.96,19.03,0.91,0.00,2023-11-14,2023-11-20,1
20231107,MO,24.98,75.02,51.91,17.75,0.91,0.00,2023-11-07,2023-11-13,1
20231031,MO,25.05,74.95,49.99,16.69,1.80,0.00,2023-10-31,2023-11-06,1
20231024,MO,13.76,86.24,66.68,33.46,10.30,0.00,2023-10-24,2023-10-30,1
20231017,MO,15.32,84.68,62.77,31.81,10.30,0.00,2023-10-17,2023-10-23,1
